5857700,18,5855500,18
5857700,18,5855200,8
5857700,18,5855200,8
5857700,18,5855000,70
5857700,18,5855000,70
5857700,18,5855200,100
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5858000,200,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855200,100
5857700,18,5855200,100
5857700,18,5855200,100
5858000,200,5855200,100
5857700,18,5855200,100
5857700,18,5855200,100
5857700,18,5855200,100
5857700,18,5855200,100
5857700,18,5855000,70
5857700,18,5855000,70
5857700,18,5855000,70
5858000,218,5855000,70
5858000,200,5855000,70
5858000,200,5855300,18
5858000,200,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855000,70
5857400,12,5855000,70
5857400,12,5855300,18
5857400,12,5855300,18
5857400,12,5855300,18
5857400,12,5855300,18
5857400,12,5855300,18
5857900,18,5855300,18
5858000,200,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855200,8
5857700,18,5855000,70
5857400,12,5855000,70
5857400,12,5855000,70
5857400,12,5855000,70
5857400,12,5855000,70
5857400,12,5855300,18
5857400,12,5855300,18
5857200,18,5855300,18
5857200,18,5855300,18
5857200,18,5855200,8
5857200,18,5855200,8
5857200,18,5855000,70
5857400,30,5855000,70
5857400,18,5855000,70
5857400,5,5855000,70
5857400,5,5855500,100
5857400,5,5855500,100
5857400,5,5855500,100
5857400,5,5855500,100
5858000,200,5855500,100
5858000,200,5855500,100
5858000,200,5855500,115
5858000,200,5855600,100
5858000,200,5855600,100
5858000,200,5855600,100
5858000,200,5855700,18
5858000,200,5855700,18
5858000,200,5855700,18
5858000,200,5855700,18
5858000,200,5855700,18
5858000,200,5855700,18
5858000,200,5855500,15
5858000,200,5855000,70
5858000,200,5855300,16
5858000,200,5855300,16
5858000,200,5855300,16
5857700,18,5855300,16
5857700,18,5855300,16
5857700,18,5855300,16
5857700,18,5855300,16
5857700,18,5855000,88
5857700,18,5855000,70
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857700,18,5855300,18
5857900,2,5855300,18
5858000,200,5855300,18
5858000,200,5855300,18
5858000,200,5855200,18
5858000,200,5855000,86
5858000,200,5855000,70
5858000,200,5855000,70
5858000,200,5855300,12
5858000,200,5855300,12
5858000,200,5855300,12
5857700,18,5855300,12
5857700,18,5855300,12
5857700,18,5855300,12
5857700,18,5855600,18
5857700,18,5855600,18
5857700,18,5855600,18
5857700,18,5855600,18
5857800,18,5855600,18
5858000,200,5855600,18
5857900,18,5855600,18
5857400,100,5855600,18
5857400,100,5855600,18
5857400,100,5855600,18
5857400,100,5855600,18
5857400,100,5855100,200
5857400,100,5855400,18
5857400,100,5855400,18
5857400,100,5855400,18
5857400,100,5855400,18
5857300,100,5855400,18
5857300,100,5855400,18
5857300,100,5855200,18
5857300,100,5855100,212
5857300,100,5855100,200
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855400,12
5857300,100,5855300,18
5857300,100,5855100,200
5857300,100,5855100,200
5857300,100,5855400,18
5857300,100,5855400,18
5857300,100,5855400,18
5857300,100,5855400,18
5857300,100,5855300,18
5857300,118,5855300,18
5857200,18,5855300,18
5857200,18,5855300,18
5857200,18,5855300,18
5857200,18,5855100,200
5857200,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,200
5856900,18,5855100,120
5856800,18,5855100,120
5855200,300,5855100,120
5855200,300,5855000,70
5855200,300,5854700,100
5855200,300,5854400,35
5855100,100,5854400,35
5855100,100,5854700,100
5855100,100,5854400,35
5855100,100,5853700,100
5855100,100,5853600,125
5855000,100,5853600,125
5855000,100,5853600,125
5855200,300,5853600,125
5855200,300,5853600,125
5855200,300,5853600,125
5854900,6,5853600,125
5854900,6,5853600,125
5854900,6,5853600,125
5854900,6,5853600,125
5854900,6,5853600,125
5854900,6,5853700,18
5854900,6,5853600,125
5854900,6,5853600,125
5855100,18,5853600,125
5855200,318,5853600,125
5855200,300,5853600,125
5855200,300,5853000,230
5855200,300,5853000,230
5855200,318,5853000,230
5855100,6,5853000,230
5855100,6,5853000,330
5855100,6,5853000,281
5855100,6,5853000,281
5855200,300,5853000,281
5855200,300,5853000,281
5855200,318,5853000,281
5855100,18,5853000,281
5855100,18,5853000,231
5855100,18,5853000,231
5855200,300,5853000,231
5855200,300,5853000,131
5855200,318,5853000,131
5855100,18,5853000,131
5855100,18,5853000,150
5855200,318,5853000,150
5855200,300,5853000,150
5854900,18,5853000,150
5854900,18,5853000,150
5854900,18,5853000,150
5854900,18,5853000,150
5854900,18,5853100,18
5854900,18,5853100,118
5855000,18,5853100,118
5855000,18,5853100,118
5855000,18,5853100,118
5855200,300,5853100,118
5855200,300,5853100,118
5855200,300,5853100,118
5855200,300,5853100,100
5855200,300,5853100,100
5855200,300,5853200,19
